iteration,time,throughput (img/s),loss,top1-accuracy,top5-accuracy
233640,172007,347.9,3.219,0.434,0.652
233650,172007,347.9,3.097,0.418,0.629
233660,172007,347.9,3.115,0.410,0.672
233670,172007,347.9,3.168,0.434,0.641
233680,172007,347.9,3.210,0.395,0.621
233690,172007,347.9,3.146,0.434,0.645
233700,172007,347.9,3.160,0.363,0.645
233710,172007,347.9,3.031,0.441,0.676
233720,172007,347.9,2.979,0.410,0.676
233730,172007,347.9,3.255,0.414,0.633
233740,172007,347.9,3.170,0.406,0.664
233750,172007,347.9,3.119,0.430,0.633
233760,172007,347.9,3.241,0.391,0.590
233770,172007,347.9,3.441,0.387,0.590
233780,172007,347.9,3.034,0.457,0.676
233790,172007,347.9,3.328,0.422,0.613
233800,172007,347.9,2.941,0.449,0.676
233810,172007,347.9,3.307,0.418,0.613
233820,172007,347.9,3.137,0.410,0.648
233830,172007,347.9,2.993,0.430,0.652
233840,172007,347.9,3.408,0.355,0.613
233850,172007,347.9,3.297,0.344,0.625
233860,172007,347.9,3.117,0.410,0.641
233870,172007,347.9,3.315,0.367,0.598
233880,172007,347.9,3.292,0.383,0.621
233890,172007,347.9,3.355,0.395,0.613
233900,172007,347.9,3.024,0.410,0.641
233910,172454,347.9,3.299,0.359,0.602
233920,172454,347.9,3.323,0.395,0.613
233930,172454,347.9,3.290,0.398,0.605
233940,172454,347.9,3.182,0.371,0.613
233950,172454,347.9,3.010,0.422,0.656
233960,172454,347.9,3.159,0.422,0.641
233970,172454,347.9,3.066,0.395,0.652
233980,172454,347.9,3.009,0.418,0.684
233990,172454,347.9,2.789,0.438,0.711
234000,172454,347.9,3.038,0.375,0.684
234010,172454,347.9,3.274,0.363,0.609
234020,172454,347.9,2.912,0.422,0.664
234030,172454,347.9,3.202,0.375,0.590
234040,172454,347.9,3.216,0.414,0.656
234050,172454,347.9,2.784,0.488,0.715
234060,172454,347.9,3.198,0.406,0.633
234070,172454,347.9,2.888,0.453,0.684
234080,172454,347.9,3.192,0.387,0.609
234090,172454,347.9,3.224,0.418,0.609
234100,172454,347.9,2.966,0.445,0.676
234110,172454,347.9,3.080,0.387,0.648
234120,172454,347.9,3.087,0.410,0.629
234130,172454,347.9,3.248,0.391,0.602
234140,172454,347.9,3.078,0.426,0.641
234150,172454,347.9,3.373,0.379,0.617
234160,172454,347.9,2.936,0.457,0.699
234170,172454,347.9,3.408,0.379,0.625
234180,172454,347.9,2.886,0.414,0.645
234190,172454,347.9,2.895,0.434,0.684
234200,172454,347.9,2.940,0.469,0.680
234210,172454,347.9,2.974,0.441,0.629
234220,172454,347.9,3.306,0.402,0.625
234230,172454,347.9,3.211,0.371,0.664
234240,172454,347.9,3.052,0.426,0.676
234250,172454,347.9,3.204,0.395,0.617
234260,172454,347.9,3.231,0.410,0.609
234270,172454,347.9,3.154,0.414,0.668
234280,172454,347.9,3.422,0.355,0.570
234290,172454,347.9,3.064,0.422,0.656
234300,172454,347.9,2.992,0.445,0.664
234310,172454,347.9,3.011,0.402,0.637
234320,172454,347.9,3.018,0.410,0.676
234330,172454,347.9,3.219,0.410,0.621
234340,172454,347.9,2.872,0.465,0.699
234350,172454,347.9,3.031,0.430,0.664
234360,172454,347.9,2.914,0.461,0.691
234370,172454,347.9,3.292,0.387,0.621
234380,172454,347.9,3.054,0.453,0.660
234390,172454,347.9,2.888,0.434,0.703
234400,172454,347.9,3.015,0.453,0.660
234410,172454,347.9,3.089,0.438,0.656
234420,172454,347.9,3.108,0.430,0.660
234430,172454,347.9,3.137,0.398,0.664
234440,172454,347.9,3.092,0.438,0.680
234450,172454,347.9,3.082,0.426,0.664
234460,172454,347.9,2.978,0.426,0.672
234470,172454,347.9,3.366,0.375,0.605
234480,172454,347.9,3.111,0.445,0.676
234490,172454,347.9,3.004,0.434,0.660
234500,172454,347.9,3.005,0.449,0.680
234520,172922,347.9,3.031,0.367,0.660
234530,172922,347.9,2.984,0.473,0.664
234540,172922,347.9,3.235,0.418,0.613
234550,172922,347.9,2.992,0.445,0.656
234560,172922,347.9,2.946,0.434,0.680
234570,172922,347.9,3.018,0.445,0.672
234580,172922,347.9,3.136,0.367,0.621
234590,172922,347.9,3.216,0.422,0.645
234600,172922,347.9,3.067,0.391,0.676
234610,172922,347.9,3.040,0.426,0.676
234620,172922,347.9,3.154,0.414,0.652
234630,172922,347.9,3.272,0.410,0.605
234640,172922,347.9,2.971,0.426,0.668
234650,172922,347.9,3.070,0.434,0.652
234660,172922,347.9,3.110,0.406,0.613
234670,172922,347.9,3.094,0.422,0.676
234680,172922,347.9,2.962,0.410,0.664
234690,172922,347.9,2.752,0.508,0.695
234700,172922,347.9,3.173,0.402,0.609
234710,172922,347.9,2.874,0.418,0.680
234720,172922,347.9,3.258,0.398,0.637
234730,172922,347.9,3.131,0.422,0.641
234740,172922,347.9,3.218,0.398,0.617
234750,172922,347.8,3.094,0.371,0.660
234760,172922,347.8,3.125,0.414,0.652
234770,172922,347.8,3.072,0.402,0.668
234780,172922,347.8,2.749,0.465,0.715
234790,172922,347.8,3.443,0.355,0.598
234800,172922,347.8,3.057,0.406,0.656
234810,172922,347.8,3.081,0.410,0.652
234820,172922,347.8,2.822,0.488,0.703
234830,172922,347.8,3.139,0.398,0.625
234840,172922,347.8,3.042,0.441,0.656
234850,172922,347.8,3.583,0.352,0.562
234860,172922,347.8,3.311,0.371,0.598
234870,172922,347.8,3.010,0.430,0.684
234880,172922,347.8,2.942,0.461,0.664
234890,172922,347.8,3.026,0.457,0.645
234900,172922,347.8,3.192,0.387,0.641
234910,172922,347.8,3.063,0.430,0.656
234920,172922,347.8,3.016,0.430,0.648
234930,172922,347.8,3.234,0.336,0.621
234940,172922,347.8,3.210,0.387,0.637
234950,172922,347.8,3.034,0.473,0.648
234960,172922,347.8,2.953,0.430,0.711
234970,172922,347.8,3.101,0.406,0.613
234980,172922,347.8,2.953,0.434,0.695
234990,172922,347.8,3.305,0.387,0.602
235000,172922,347.8,3.320,0.402,0.629
235010,172922,347.8,3.015,0.426,0.691
235020,172922,347.8,3.219,0.402,0.637
235030,172922,347.8,3.276,0.367,0.629
235040,172922,347.8,3.130,0.414,0.633
235050,172922,347.8,3.035,0.418,0.672
235060,172922,347.8,3.207,0.410,0.656
235070,172922,347.8,3.182,0.410,0.652
235080,172922,347.8,3.070,0.410,0.656
235090,172922,347.8,3.162,0.453,0.641
235100,172922,347.8,3.402,0.375,0.609
235110,172922,347.8,2.998,0.469,0.691
235120,172922,347.8,024089,1519920798436,.699
235130,173379,347.8,3.454,0.336,0.605
235140,173379,347.8,3.180,0.418,0.633
235150,173379,347.8,3.247,0.379,0.621
235160,173379,347.8,2.951,0.441,0.680
235170,173379,347.8,3.197,0.410,0.621
235180,173379,347.8,3.177,0.406,0.621
235190,173379,347.8,3.119,0.465,0.641
235200,173379,347.8,3.259,0.383,0.609
235210,173379,347.8,3.166,0.434,0.625
235220,173379,347.8,3.431,0.336,0.582
235230,173379,347.8,3.014,0.426,0.668
235240,173380,347.8,3.018,0.457,0.676
235250,173380,347.8,2.880,0.418,0.699
235260,173380,347.8,3.210,0.430,0.633
235270,173380,347.8,3.138,0.422,0.648
235280,173380,347.8,2.969,0.430,0.688
235290,173380,347.8,3.255,0.422,0.629
235300,173380,347.8,3.293,0.359,0.602
235310,173380,347.8,3.031,0.434,0.645
235320,173380,347.8,3.101,0.410,0.668
235330,173380,347.8,3.078,0.402,0.672
235340,173380,347.8,3.116,0.430,0.672
235350,173380,347.8,2.998,0.469,0.652
235360,173380,347.8,2.969,0.438,0.656
235370,173380,347.8,3.205,0.406,0.609
235380,173380,347.8,3.254,0.371,0.605
235390,173380,347.8,3.024,0.422,0.664
235400,173380,347.8,3.059,0.426,0.680
235410,173380,347.8,3.092,0.418,0.645
235420,173380,347.8,3.652,0.344,0.523
235430,173380,347.8,2.990,0.438,0.656
235440,173380,347.8,3.480,0.363,0.566
235450,173380,347.8,3.033,0.465,0.645
235460,173380,347.8,3.311,0.387,0.617
235470,173380,347.8,3.237,0.414,0.629
235480,173380,347.8,3.039,0.395,0.641
235490,173380,347.8,3.075,0.379,0.637
235500,173380,347.8,3.180,0.414,0.645
235510,173380,347.8,3.323,0.367,0.590
235520,173380,347.8,2.887,0.449,0.699
235530,173380,347.8,3.225,0.406,0.660
235540,173380,347.8,3.090,0.418,0.645
235550,173380,347.8,3.440,0.316,0.586
235560,173380,347.8,2.986,0.418,0.688
235570,173380,347.8,3.542,0.371,0.582
235580,173380,347.8,3.451,0.352,0.598
235590,173380,347.8,3.492,0.359,0.566
235600,173380,347.8,2.980,0.406,0.648
235610,173380,347.8,3.236,0.426,0.609
235620,173380,347.8,3.015,0.391,0.672
235630,173380,347.8,2.937,0.426,0.680
235640,173380,347.8,2.800,0.461,0.695
235650,173380,347.8,2.960,0.449,0.652
235660,173380,347.8,3.105,0.449,0.664
235670,173380,347.8,3.091,0.445,0.656
235680,173380,347.8,3.021,0.422,0.648
235690,173380,347.8,2.994,0.414,0.676
235700,173380,347.8,3.241,0.426,0.637
235710,173380,347.8,3.137,0.449,0.652
235720,173380,347.8,3.156,0.395,0.645
235730,173380,347.8,3.454,0.348,0.566
235724152,173380,40,3.122,0.402,0.664
235750,173811,347.8,3.088,0.391,0.652
235760,173811,347.8,3.028,0.422,0.637
235770,173811,347.8,3.052,0.434,0.652
235780,173811,347.8,3.100,0.406,0.648
235790,173811,347.8,3.235,0.414,0.625
235800,173811,347.8,3.181,0.410,0.629
235810,173811,347.8,3.065,0.434,0.637
235820,173811,347.8,2.833,0.449,0.688
235830,173811,347.8,3.166,0.414,0.613
235840,173811,347.8,3.030,0.426,0.680
235850,173811,347.8,3.031,0.449,0.676
235860,173811,347.8,3.139,0.410,0.645
235870,173811,347.8,3.232,0.426,0.602
235880,173811,347.8,3.138,0.414,0.617
235890,173811,347.8,2.835,0.426,0.707
235900,173811,347.8,2.972,0.453,0.664
235910,173811,347.8,3.165,0.398,0.664
235920,173811,347.8,3.036,0.406,0.656
235930,173811,347.8,3.224,0.383,0.598
235940,173811,347.8,3.143,0.402,0.645
235950,173811,347.8,3.178,0.387,0.629
235960,173811,347.8,3.264,0.410,0.633
235970,173811,347.8,2.782,0.508,0.711
235980,173811,347.8,2.878,0.445,0.711
235990,173811,347.8,3.075,0.426,0.660
236000,173811,347.8,3.217,0.395,0.637
236010,173811,347.8,3.488,0.367,0.551
236020,173811,347.8,3.142,0.395,0.617
236030,173811,347.8,2.996,0.430,0.652
236040,173811,347.8,3.124,0.398,0.668
236050,173811,347.8,3.330,0.402,0.629
236060,173811,347.8,3.192,0.395,0.629
236070,173811,347.8,2.936,0.453,0.680
236080,173811,347.8,2.924,0.445,0.680
236090,173811,347.8,3.372,0.367,0.625
236100,173811,347.8,3.276,0.367,0.609
236110,173811,347.8,3.050,0.406,0.691
236120,173811,347.8,3.149,0.418,0.648
236130,173811,347.8,3.204,0.426,0.641
236140,173811,347.8,3.136,0.418,0.637
236150,173811,347.8,3.224,0.383,0.602
236160,173811,347.8,3.205,0.367,0.629
236170,173811,347.8,3.403,0.379,0.586
236180,173811,347.8,3.162,0.375,0.648
236190,173811,347.9,2.980,0.441,0.699
236200,173811,347.9,3.160,0.398,0.617
236210,173811,347.9,3.089,0.430,0.672
236220,173811,347.9,3.023,0.438,0.672
236230,173811,347.9,3.014,0.402,0.660
236240,173811,347.9,3.206,0.402,0.605
236250,173811,347.9,3.012,0.426,0.660
236260,173811,347.9,3.329,0.355,0.613
236270,173811,347.9,3.089,0.418,0.672
236280,173811,347.9,3.187,0.379,0.645
236290,173811,347.9,3.068,0.434,0.652
236300,173811,347.9,3.270,0.406,0.613
236310,173811,347.9,2.916,0.465,0.695
236320,173811,347.9,3.158,0.445,0.660
236330,173811,347.9,2.972,0.449,0.680
236340,173811,347.9,2.994,0.414,0.660
236360,174238,347.9,3.000,0.430,0.688
236370,174238,347.9,3.058,0.422,0.656
236380,174238,347.9,3.055,0.426,0.668
236390,174238,347.9,3.076,0.391,0.645
236400,174238,347.9,2.825,0.469,0.664
236410,174238,347.9,3.082,0.422,0.660
236420,174238,347.9,3.170,0.395,0.648
236430,174238,347.9,3.183,0.398,0.648
236440,174238,347.9,2.766,0.500,0.691
236450,174238,347.9,3.112,0.449,0.660
236460,174238,347.9,3.231,0.434,0.629
236470,174238,347.9,3.347,0.391,0.609
236480,174238,347.9,3.056,0.434,0.652
236490,174238,347.9,3.192,0.406,0.637
236500,174238,347.9,3.327,0.383,0.590
236510,174238,347.9,3.374,0.418,0.590
236520,174238,347.9,3.121,0.445,0.668
236530,174238,347.9,3.045,0.438,0.668
236540,174238,347.9,3.221,0.387,0.613
236550,174238,347.9,2.901,0.469,0.703
236560,174238,347.9,3.028,0.484,0.633
236570,174238,347.9,2.985,0.449,0.652
236580,174238,347.9,3.271,0.383,0.594
236590,174238,347.9,3.174,0.422,0.637
236600,174238,347.9,3.279,0.383,0.605
236610,174238,347.9,2.922,0.434,0.699
236620,174238,347.9,3.126,0.418,0.641
236630,174238,347.9,3.069,0.410,0.633
236640,174238,347.9,3.345,0.320,0.598
236650,174238,347.9,2.930,0.434,0.688
236660,174238,347.9,3.044,0.441,0.668
236670,174238,347.9,2.908,0.465,0.688
236680,174238,347.9,3.047,0.402,0.668
236690,174238,347.9,3.333,0.410,0.609
236700,174238,347.9,3.048,0.371,0.695
236710,174238,347.9,3.086,0.445,0.664
236720,174238,347.9,3.238,0.391,0.633
236730,174238,347.9,3.125,0.457,0.645
236740,174238,347.9,3.134,0.426,0.637
236750,174238,347.9,3.388,0.367,0.621
236760,174238,347.9,3.006,0.441,0.648
236770,174238,347.9,3.042,0.426,0.656
236780,174238,347.9,3.031,0.410,0.664
236790,174238,347.9,2.907,0.414,0.660
236800,174238,347.9,3.245,0.410,0.633
236810,174238,347.9,3.002,0.398,0.660
236820,174238,347.9,3.184,0.410,0.629
236830,174238,347.9,3.082,0.418,0.652
236840,174238,347.9,3.056,0.434,0.656
236850,174238,347.9,2.903,0.414,0.711
236860,174238,347.9,3.322,0.379,0.617
236870,174238,347.9,3.328,0.379,0.598
236880,174238,347.9,3.160,0.422,0.652
236890,174238,347.9,3.105,0.418,0.668
236900,174238,347.9,3.002,0.418,0.660
236910,174238,347.9,2.773,0.441,0.699
236920,174238,347.9,3.399,0.375,0.578
236930,174238,347.9,2.990,0.426,0.652
236940,174238,347.9,3.190,0.410,0.648
236950,174238,347.9,3.166,0.414,0.633
236960,174238,34724276,2.929,0.449,0.656
236970,174667,347.9,3.139,0.422,0.652
236980,174667,347.9,3.090,0.434,0.668
236990,174667,347.9,3.381,0.402,0.625
237000,174667,347.9,3.248,0.391,0.660
237010,174667,347.9,2.934,0.426,0.668
237020,174667,347.9,3.082,0.402,0.641
237030,174667,347.9,3.217,0.418,0.672
237040,174667,347.9,3.082,0.418,0.652
237050,174667,347.9,3.017,0.457,0.680
237060,174667,347.9,2.936,0.434,0.652
237070,174667,347.9,3.163,0.395,0.613
237080,174667,347.9,3.060,0.438,0.656
237090,174667,347.9,3.182,0.410,0.633
237100,174667,347.9,2.980,0.453,0.672
237110,174667,347.9,3.058,0.473,0.676
237120,174667,347.9,3.277,0.363,0.625
237130,174667,347.9,3.149,0.438,0.621
237140,174667,347.9,2.980,0.434,0.660
237150,174667,347.9,3.310,0.344,0.590
237160,174667,347.9,3.047,0.426,0.664
237170,174667,347.9,3.121,0.449,0.625
237180,174667,347.9,3.216,0.402,0.621
237190,174667,347.9,3.130,0.410,0.648
237200,174667,347.9,2.862,0.438,0.695
237210,174667,347.9,3.040,0.383,0.664
237220,174667,347.9,3.054,0.426,0.621
237230,174667,347.9,3.354,0.395,0.602
237240,174667,347.9,2.754,0.496,0.711
237250,174667,347.9,3.105,0.430,0.672
237260,174667,347.9,2.910,0.418,0.691
237270,174667,347.9,2.816,0.473,0.723
237280,174667,347.9,3.225,0.391,0.602
237290,174667,347.9,2.867,0.422,0.652
237300,174667,347.9,3.226,0.387,0.641
237310,174667,347.9,2.794,0.477,0.707
237320,174667,347.9,3.192,0.422,0.637
237330,174667,347.9,3.120,0.414,0.617
237340,174667,347.9,3.162,0.387,0.637
237350,174667,347.9,3.286,0.418,0.621
237360,174667,347.9,3.107,0.383,0.652
237370,174667,347.9,3.235,0.387,0.637
237380,174667,347.9,2.887,0.438,0.688
237390,174667,347.9,3.108,0.395,0.664
237400,174667,347.9,2.875,0.504,0.656
237410,174667,347.9,2.789,0.441,0.707
237420,174667,347.9,3.367,0.402,0.613
237430,174667,347.9,3.155,0.383,0.637
237440,174667,347.9,2.900,0.453,0.680
237450,174667,347.9,3.134,0.438,0.664
237460,174667,347.9,3.050,0.438,0.641
237470,174667,347.9,3.105,0.434,0.676
237480,174667,347.9,3.067,0.469,0.648
237490,174667,347.9,3.086,0.441,0.660
237500,174667,347.9,3.214,0.410,0.645
237510,174667,347.9,2.741,0.480,0.727
237520,174667,347.9,3.239,0.402,0.648
237530,174667,347.9,3.194,0.422,0.625
237540,174667,347.9,2.951,0.422,0.715
237550,174667,347.9,3.034,0.406,0.652
237560,174667,347.9,3.229,0.398,0.633
237570,174667,348.0,3.164,0.402,0.625
237580,175094,348.0,2.982,0.438,0.660
237590,175094,348.0,2.876,0.426,0.668
237600,175094,348.0,3.045,0.391,0.684
237610,175094,348.0,3.423,0.363,0.613
237620,175094,348.0,3.206,0.402,0.617
237630,175094,348.0,3.357,0.332,0.594
237640,175094,348.0,2.996,0.469,0.660
237650,175094,348.0,2.889,0.457,0.680
237660,175094,348.0,3.113,0.410,0.676
237670,175094,348.0,2.747,0.484,0.688
237680,175094,348.0,3.259,0.371,0.629
237690,175094,348.0,3.326,0.379,0.582
237700,175094,348.0,3.043,0.414,0.652
237710,175094,348.0,3.182,0.355,0.609
237720,175094,348.0,3.289,0.414,0.605
237730,175094,348.0,2.932,0.387,0.660
237740,175094,348.0,3.086,0.465,0.656
237750,175094,348.0,3.134,0.379,0.672
237760,175094,348.0,3.252,0.387,0.645
237770,175094,348.0,3.242,0.398,0.613
237780,175094,348.0,3.020,0.445,0.691
237790,175094,348.0,3.064,0.406,0.625
237800,175094,348.0,3.188,0.414,0.652
237810,175094,348.0,3.086,0.410,0.652
237820,175094,348.0,3.239,0.371,0.648
237830,175094,348.0,2.933,0.441,0.680
237840,175094,348.0,3.188,0.430,0.648
237850,175094,348.0,3.078,0.441,0.672
237860,175094,348.0,2.953,0.453,0.652
237870,175094,348.0,3.257,0.363,0.590
237880,175094,348.0,3.157,0.422,0.652
237890,175094,348.0,3.406,0.367,0.613
237900,175094,348.0,3.318,0.395,0.609
237910,175094,348.0,2.918,0.426,0.641
237920,175094,348.0,3.117,0.414,0.652
237930,175094,348.0,3.049,0.430,0.664
237940,175094,348.0,3.191,0.395,0.633
237950,175094,348.0,2.912,0.434,0.656
237960,175094,348.0,2.725,0.473,0.707
237970,175094,348.0,3.262,0.457,0.648
237980,175094,348.0,3.057,0.445,0.648
237990,175094,348.0,3.056,0.457,0.633
238000,175094,348.0,2.945,0.410,0.668
238010,175094,348.0,3.051,0.453,0.652
238020,175094,348.0,3.337,0.359,0.609
238030,175094,348.0,2.928,0.414,0.672
238040,175094,348.0,3.124,0.418,0.648
238050,175094,348.0,3.249,0.371,0.621
238060,175094,348.0,3.201,0.422,0.621
238070,175094,348.0,2.944,0.426,0.648
238080,175094,348.0,2.967,0.410,0.656
238090,175094,348.0,3.105,0.406,0.652
238100,175094,348.0,2.952,0.438,0.656
238110,175094,348.0,3.020,0.422,0.672
238120,175094,348.0,3.074,0.383,0.664
238130,175094,348.0,3.094,0.418,0.633
238140,175094,348.0,3.280,0.398,0.598
238150,175094,348.0,3.041,0.430,0.641
238160,175094,348.0,2.979,0.406,0.664
238170,175094,348.0,2.968,0.441,0.676
238180,175094,348.0,3.010,0.395,0.688
238190,175521,348.0,3.118,0.410,0.641
238200,175521,348.0,3.140,0.441,0.672
238210,175521,348.0,3.354,0.348,0.652
238220,175521,348.0,3.106,0.418,0.652
238230,175521,348.0,2.979,0.414,0.656
238240,175521,348.0,3.158,0.379,0.637
238250,175521,348.0,2.957,0.379,0.660
238260,175521,348.0,2.706,0.449,0.695
238270,175521,348.0,3.089,0.402,0.648
238280,175521,348.0,3.136,0.398,0.641
238290,175521,348.0,3.178,0.387,0.641
238300,175521,348.0,3.282,0.375,0.586
238310,175521,348.0,2.861,0.445,0.691
238320,175521,348.0,3.124,0.371,0.652
238330,175521,348.0,3.004,0.422,0.652
238340,175521,348.0,3.267,0.395,0.625
238350,175521,348.0,3.131,0.438,0.629
238360,175521,348.0,3.267,0.367,0.637
238370,175521,348.0,3.078,0.402,0.645
238380,175521,348.0,3.063,0.426,0.672
238390,175521,348.0,3.309,0.410,0.629
238400,175521,348.0,2.995,0.441,0.672
238410,175521,348.0,3.105,0.410,0.637
238420,175521,348.0,3.140,0.383,0.625
238430,175521,348.0,2.744,0.477,0.727
238440,175521,348.0,3.114,0.426,0.645
238450,175521,348.0,3.320,0.359,0.582
238460,175521,348.0,3.040,0.414,0.648
238470,175521,348.0,2.971,0.441,0.680
238480,175521,348.0,2.900,0.453,0.680
238490,175521,348.0,3.221,0.402,0.641
238500,175521,348.0,3.131,0.391,0.648
238510,175521,348.0,3.216,0.383,0.625
238520,175521,348.0,3.030,0.477,0.664
238530,175521,348.0,3.017,0.395,0.648
238540,175521,348.0,3.057,0.426,0.660
238550,175521,348.0,2.753,0.438,0.703
238560,175521,348.0,3.011,0.438,0.672
238570,175521,348.0,2.924,0.430,0.660
238580,175521,348.0,3.272,0.422,0.617
238590,175521,348.0,3.051,0.406,0.664
238600,175521,348.0,3.153,0.426,0.648
238610,175521,348.0,3.172,0.410,0.625
238620,175521,348.0,3.113,0.410,0.672
238630,175521,348.0,2.991,0.430,0.660
238640,175521,348.0,2.859,0.453,0.676
238650,175521,348.0,3.132,0.461,0.648
238660,175521,348.0,3.158,0.422,0.645
238670,175521,348.0,3.135,0.367,0.641
238680,175521,348.0,2.950,0.395,0.652
238690,175521,348.0,2.792,0.445,0.711
238700,175521,348.0,3.240,0.406,0.617
238710,175521,348.0,3.199,0.398,0.617
238720,175521,348.0,3.017,0.430,0.648
238730,175521,348.0,3.146,0.391,0.645
238740,175521,348.0,2.911,0.453,0.699
238750,175521,348.0,3.210,0.348,0.629
238760,175521,348.0,3.088,0.402,0.652
238770,175522,348.0,3.089,0.418,0.648
238780,175522,348.0,2.960,0.422,0.672
238790,175522,348.0,3.032,0.438,0.648
238800,175949,348.0,3.188,0.387,0.641
238810,175949,348.0,2.825,0.449,0.684
238820,175949,348.0,3.039,0.414,0.652
238830,175949,348.0,3.235,0.379,0.633
238840,175949,348.0,3.378,0.391,0.641
238850,175949,348.0,3.205,0.367,0.641
238860,175949,348.0,3.231,0.391,0.660
238870,175949,348.0,3.167,0.418,0.625
238880,175949,348.0,3.112,0.414,0.656
238890,175949,348.0,3.067,0.406,0.656
238900,175949,348.0,3.236,0.398,0.637
238910,175949,348.0,3.275,0.375,0.645
238920,175949,348.0,3.085,0.414,0.637
238930,175949,348.1,3.188,0.383,0.641
238940,175949,348.1,2.993,0.418,0.672
238950,175949,348.1,3.204,0.395,0.645
238960,175949,348.1,3.278,0.402,0.625
238970,175949,348.1,3.123,0.395,0.652
238980,175949,348.1,3.254,0.391,0.625
238990,175949,348.1,2.997,0.414,0.684
239000,175949,348.1,3.146,0.445,0.660
239010,175949,348.1,2.897,0.484,0.680
239020,175949,348.1,3.012,0.449,0.684
239030,175949,348.1,2.996,0.391,0.664
239040,175949,348.1,3.376,0.371,0.609
239050,175949,348.1,2.952,0.410,0.668
239060,175949,348.1,2.908,0.422,0.707
239070,175949,348.1,3.295,0.379,0.617
239080,175949,348.1,3.221,0.367,0.633
239090,175949,348.1,2.974,0.410,0.691
239100,175949,348.1,3.320,0.418,0.617
239110,175949,348.1,3.446,0.383,0.582
239120,175949,348.1,3.147,0.383,0.637
239130,175949,348.1,2.972,0.453,0.672
239140,175949,348.1,3.191,0.375,0.617
239150,175949,348.1,3.036,0.383,0.648
