iteration,throughput (img/s),loss,top1-accuracy,top5-accuracy
7350,419.1,5.236,0.129,0.352
7360,419.1,5.153,0.176,0.344
7370,419.1,4.969,0.199,0.402
7380,419.1,5.134,0.195,0.379
7390,419.1,5.193,0.172,0.371
7400,419.1,5.169,0.191,0.371
7410,419.1,5.110,0.203,0.359
7420,419.1,5.236,0.164,0.332
7430,419.1,5.145,0.172,0.332
7440,419.1,5.180,0.172,0.359
7450,419.1,4.926,0.203,0.438
7460,419.1,4.988,0.207,0.379
7470,419.1,5.145,0.184,0.348
7480,419.1,5.184,0.176,0.375
7490,419.1,5.016,0.203,0.449
7500,419.1,5.151,0.168,0.375
7510,419.2,5.116,0.195,0.402
7520,419.2,5.246,0.180,0.383
7530,419.2,5.127,0.176,0.402
7540,419.1,5.080,0.164,0.395
7550,419.1,5.366,0.133,0.367
7560,419.1,5.098,0.152,0.395
7570,419.1,5.036,0.145,0.391
7580,419.1,5.085,0.164,0.398
7590,419.1,4.864,0.203,0.414
7600,419.1,5.271,0.168,0.379
7610,419.1,5.246,0.188,0.398
7620,419.1,5.241,0.141,0.352
7630,419.2,5.199,0.184,0.387
7640,419.2,5.057,0.180,0.391
7650,419.2,5.250,0.172,0.379
7660,419.2,5.358,0.160,0.352
7670,419.2,5.288,0.160,0.305
7680,419.2,5.018,0.160,0.430
7690,419.2,5.040,0.164,0.363
7700,419.2,5.317,0.156,0.348
7710,419.2,5.270,0.164,0.355
7720,419.2,5.243,0.152,0.371
7730,419.2,5.198,0.156,0.324
7740,419.2,5.297,0.145,0.312
7750,419.2,5.067,0.168,0.387
7760,419.2,5.212,0.160,0.395
7770,419.2,5.045,0.172,0.406
7780,419.2,5.325,0.164,0.332
7790,419.2,5.256,0.148,0.371
7800,419.2,5.151,0.176,0.359
7810,419.2,5.012,0.199,0.449
7820,419.2,5.215,0.148,0.344
7830,419.2,5.022,0.191,0.402
7840,419.2,5.074,0.195,0.395
7850,419.2,4.820,0.223,0.426
7860,419.2,4.886,0.227,0.441
7870,419.2,5.066,0.180,0.391
7880,419.2,4.969,0.199,0.406
7890,419.2,5.179,0.172,0.363
7900,419.2,5.018,0.168,0.398
7910,419.2,5.136,0.184,0.391
7920,419.2,5.158,0.184,0.375
7930,419.2,5.190,0.176,0.371
7940,419.2,5.314,0.180,0.336
7950,419.2,5.022,0.160,0.395
7960,419.2,5.130,0.125,0.340
7970,419.3,5.378,0.160,0.367
7980,419.3,5.223,0.137,0.363
7990,419.3,5.016,0.203,0.387
8000,419.3,4.921,0.203,0.422
8010,419.3,5.047,0.203,0.391
8020,419.3,5.235,0.145,0.359
8030,419.3,5.326,0.172,0.352
8040,419.3,5.090,0.176,0.363
8050,419.3,5.093,0.168,0.402
8060,419.3,4.943,0.184,0.434
8070,419.3,4.881,0.215,0.438
8080,419.3,5.149,0.156,0.383
8090,419.3,4.969,0.230,0.406
8100,419.3,5.119,0.145,0.410
8110,419.3,5.261,0.199,0.371
8120,419.3,4.895,0.219,0.438
8130,419.3,4.993,0.223,0.426
8140,419.3,5.039,0.195,0.406
8150,419.2,5.518,0.145,0.309
8160,419.2,4.985,0.184,0.414
8170,419.2,5.009,0.195,0.395
8180,419.2,5.061,0.188,0.410
8190,419.2,5.133,0.164,0.363
8200,419.2,5.350,0.145,0.324
8210,419.2,5.118,0.191,0.383
8220,419.2,5.280,0.160,0.359
8230,419.2,5.218,0.168,0.395
8240,419.2,5.111,0.191,0.410
8250,419.2,5.017,0.184,0.406
8260,419.3,5.004,0.211,0.418
8270,419.3,5.107,0.148,0.410
8280,419.3,4.757,0.203,0.434
8290,419.3,5.036,0.188,0.406
8300,419.3,5.197,0.168,0.387
8310,419.3,5.146,0.184,0.387
8320,419.3,6.343,0.062,0.203
8330,419.3,5.331,0.160,0.328
8340,419.3,5.490,0.129,0.328
8350,419.3,5.352,0.137,0.363
8360,419.3,5.246,0.152,0.340
8370,419.3,5.167,0.184,0.391
8380,419.3,5.218,0.141,0.383
8390,419.4,5.024,0.184,0.391
8400,419.3,5.054,0.207,0.383
8410,419.3,5.304,0.164,0.348
8420,419.3,4.988,0.191,0.387
8430,419.3,4.997,0.211,0.391
8440,419.3,5.189,0.176,0.352
8450,419.3,4.946,0.172,0.395
8460,419.3,4.894,0.184,0.422
8470,419.3,4.999,0.188,0.418
8480,419.3,5.175,0.176,0.355
8490,419.3,5.110,0.207,0.387
8500,419.3,5.060,0.180,0.383
8510,419.3,5.104,0.188,0.402
8520,419.4,5.222,0.160,0.363
8530,419.4,4.899,0.199,0.422
8540,419.4,5.101,0.199,0.402
8550,419.4,4.941,0.203,0.422
8560,419.4,5.038,0.180,0.418
8570,419.4,5.242,0.184,0.348
8580,419.4,5.083,0.188,0.371
8590,419.3,5.148,0.152,0.375
8600,419.4,4.942,0.195,0.398
8610,419.4,5.107,0.191,0.398
8620,419.4,5.105,0.191,0.340
8630,419.4,5.003,0.180,0.402
8640,419.4,4.942,0.215,0.363
8650,419.4,5.143,0.188,0.418
8660,419.4,4.880,0.227,0.434
8670,419.4,4.945,0.172,0.398
8680,419.4,4.936,0.203,0.375
8690,419.4,4.862,0.211,0.422
8700,419.4,4.962,0.199,0.402
8710,419.4,4.952,0.203,0.414
8720,419.4,4.851,0.199,0.453
8730,419.4,5.151,0.172,0.395
8740,419.4,5.164,0.176,0.379
8750,419.4,5.125,0.184,0.387
8760,419.4,4.925,0.211,0.445
8770,419.5,4.791,0.238,0.434
8780,419.5,5.129,0.172,0.395
8790,419.5,4.839,0.246,0.426
8800,419.5,5.025,0.184,0.406
8810,419.5,5.259,0.168,0.367
8820,419.5,4.923,0.172,0.402
8830,419.5,5.066,0.180,0.410
8840,419.5,4.880,0.160,0.430
8850,419.5,5.014,0.215,0.422
8860,419.5,5.050,0.156,0.395
8870,419.5,4.888,0.223,0.434
8880,419.5,5.037,0.199,0.391
8890,419.5,5.090,0.195,0.402
8900,419.5,4.853,0.180,0.457
8910,419.5,5.105,0.191,0.379
8920,419.5,4.992,0.203,0.395
8930,419.5,4.823,0.219,0.418
8940,419.5,5.080,0.188,0.426
8950,419.5,5.039,0.203,0.387
8960,419.5,4.796,0.203,0.453
8970,419.5,4.904,0.176,0.422
8980,419.5,4.771,0.223,0.438
8990,419.5,4.958,0.191,0.441
9000,419.5,5.066,0.152,0.406
9010,419.5,5.218,0.156,0.387
9020,419.5,5.006,0.184,0.410
9030,419.5,5.088,0.203,0.395
9040,419.5,4.862,0.191,0.449
9050,419.5,5.124,0.184,0.379
9060,419.5,4.962,0.188,0.410
9070,419.5,4.894,0.207,0.418
9080,419.5,4.978,0.191,0.426
9090,419.5,5.088,0.215,0.375
9100,419.5,4.868,0.211,0.371
9110,419.5,5.186,0.188,0.379
9120,419.5,4.984,0.195,0.438
9130,419.5,5.174,0.172,0.371
9140,419.5,4.782,0.238,0.438
9150,419.6,4.976,0.172,0.402
9160,419.6,5.099,0.156,0.387
9170,419.5,4.903,0.246,0.441
9180,419.5,4.699,0.176,0.469
9190,419.5,4.983,0.203,0.371
9200,419.6,4.945,0.180,0.418
9210,419.6,5.268,0.156,0.367
9220,419.6,4.875,0.207,0.453
9230,419.6,4.812,0.199,0.477
9240,419.6,4.944,0.223,0.410
9250,419.6,4.821,0.211,0.445
9260,419.5,4.737,0.211,0.469
9270,419.5,4.986,0.188,0.434
9280,419.5,5.001,0.191,0.395
9290,419.6,5.100,0.188,0.379
9300,419.5,5.120,0.164,0.363
9310,419.5,4.926,0.203,0.414
9320,419.6,4.934,0.207,0.414
9330,419.6,5.004,0.176,0.398
9340,419.6,4.905,0.238,0.445
9350,419.6,4.895,0.184,0.434
9360,419.6,4.705,0.219,0.469
9370,419.6,4.756,0.246,0.465
9380,419.6,5.114,0.184,0.414
9390,419.6,4.907,0.215,0.418
9400,419.6,1,of,10000
9410,419.6,4.817,0.207,0.453
9420,419.6,4.930,0.180,0.422
9430,419.6,4.802,0.184,0.422
9440,419.6,4.804,0.223,0.430
9450,419.6,4.466,0.281,0.461
9460,419.6,4.804,0.219,0.457
9470,419.6,4.885,0.203,0.414
9480,419.6,4.569,0.230,0.492
9490,419.6,4.595,0.211,0.438
9500,419.7,4.778,0.203,0.438
9510,419.6,4.844,0.223,0.426
9520,419.7,5.202,0.191,0.395
9530,419.7,4.751,0.238,0.438
9540,419.7,5.270,0.156,0.324
9550,419.7,4.812,0.207,0.422
9560,419.7,5.118,0.191,0.406
9570,419.7,4.781,0.227,0.441
9580,419.7,4.899,0.211,0.438
9590,419.7,4.992,0.203,0.418
9600,419.7,4.826,0.223,0.457
9610,419.7,4.858,0.188,0.434
9620,419.7,4.754,0.227,0.480
9630,419.7,4.757,0.234,0.457
9640,419.7,4.843,0.230,0.422
9650,419.7,4.841,0.207,0.406
9660,419.7,5.007,0.180,0.379
9670,419.7,4.665,0.258,0.488
9680,419.7,4.763,0.223,0.430
9690,419.7,4.904,0.188,0.426
9700,419.7,4.829,0.246,0.453
9710,419.7,4.766,0.254,0.434
9720,419.7,4.755,0.238,0.449
9730,419.7,4.834,0.234,0.480
9740,419.7,4.914,0.188,0.387
9750,419.7,4.741,0.250,0.480
9760,419.7,4.869,0.199,0.398
9770,419.7,4.901,0.199,0.434
9780,419.7,4.818,0.203,0.434
9790,419.7,4.962,0.199,0.426
9800,419.7,4.699,0.234,0.488
9810,419.7,5.002,0.176,0.387
9820,419.7,4.983,0.184,0.402
9830,419.7,4.721,0.250,0.465
9840,419.7,4.908,0.176,0.430
9850,419.7,4.896,0.215,0.414
9860,419.7,4.765,0.219,0.453
9870,419.7,4.946,0.207,0.402
9880,419.7,5.017,0.188,0.414
9890,419.7,4.685,0.234,0.469
9900,419.7,4.805,0.223,0.430
9910,419.7,4.630,0.234,0.434
9920,419.7,4.719,0.227,0.477
9930,419.7,4.677,0.270,0.449
9940,419.7,4.542,0.262,0.477
9950,419.7,4.925,0.219,0.410
9960,419.7,4.899,0.258,0.410
9970,419.7,4.968,0.227,0.414
9980,417.9,4.847,0.215,0.441
9990,417.9,4.772,0.207,0.430
10000,417.9,4.712,0.238,0.438
10010,417.9,4.788,0.242,0.461
10020,417.9,4.798,0.227,0.457
10030,417.9,4.820,0.203,0.441
10040,417.9,4.755,0.238,0.488
10050,417.9,4.728,0.258,0.484
10060,417.9,4.767,0.250,0.438
10070,417.9,4.824,0.211,0.430
10080,417.9,4.844,0.203,0.434
10090,417.9,4.611,0.223,0.473
10100,417.9,4.660,0.246,0.555
10110,417.9,4.824,0.176,0.434
10120,417.9,4.903,0.184,0.422
10130,417.9,4.648,0.230,0.465
10140,417.9,4.965,0.203,0.434
10150,417.9,4.859,0.176,0.402
10160,417.9,4.782,0.242,0.438
10170,417.9,4.634,0.223,0.488
10180,418.0,4.858,0.207,0.449
10190,418.0,4.911,0.160,0.438
10200,418.0,4.774,0.223,0.418
10210,418.0,4.827,0.242,0.449
10220,418.0,4.707,0.199,0.473
10230,418.0,4.570,0.211,0.512
10240,418.0,4.723,0.238,0.422
10250,418.0,4.551,0.250,0.523
10260,418.0,4.698,0.227,0.453
10270,418.0,4.758,0.234,0.410
10280,418.0,5.076,0.148,0.367
10290,418.0,4.817,0.234,0.434
10300,418.0,4.900,0.230,0.422
10310,418.0,5.057,0.168,0.383
10320,417.9,4.760,0.211,0.445
10330,417.9,4.891,0.207,0.430
10340,417.9,4.746,0.223,0.441
10350,418.0,5.117,0.191,0.406
10360,418.0,4.871,0.164,0.398
10370,418.0,4.729,0.266,0.441
10380,418.0,4.857,0.188,0.426
10390,418.0,4.708,0.273,0.496
10400,418.0,4.957,0.180,0.391
10410,418.0,4.835,0.199,0.414
10420,418.0,4.703,0.262,0.484
10430,418.0,5.083,0.152,0.383
10440,418.0,4.682,0.246,0.488
10450,418.0,4.673,0.227,0.445
10460,418.0,4.672,0.227,0.445
10470,418.0,4.698,0.254,0.469
10480,418.0,4.574,0.203,0.512
10490,418.0,5.065,0.164,0.398
10500,418.0,4.945,0.234,0.406
10510,418.0,4.620,0.246,0.477
10520,418.0,4.598,0.281,0.492
10530,418.0,4.845,0.227,0.445
10540,418.1,4.837,0.211,0.426
10550,418.1,4.300,0.281,0.531
10560,418.1,5.042,0.176,0.371
10570,418.1,4.844,0.219,0.430
10580,418.1,4.614,0.246,0.484
10590,418.1,4.305,0.289,0.547
10600,418.1,4.597,0.273,0.453
10610,418.1,4.781,0.234,0.449
10620,418.1,4.616,0.250,0.531
10630,418.1,4.695,0.254,0.477
10640,418.1,4.775,0.234,0.453
10650,418.1,4.668,0.215,0.449
10660,418.1,4.666,0.227,0.477
10670,418.1,4.852,0.230,0.430
10680,418.1,4.386,0.281,0.523
10690,418.1,4.565,0.266,0.473
10700,418.1,4.733,0.262,0.465
10710,418.1,4.710,0.223,0.480
10720,418.1,4.823,0.242,0.469
10730,418.1,4.650,0.234,0.434
10740,418.1,4.641,0.211,0.469
10750,418.2,4.839,0.215,0.434
10760,418.2,4.693,0.211,0.477
10770,418.2,4.629,0.270,0.492
10780,418.2,4.718,0.227,0.449
10790,418.2,4.904,0.223,0.461
10800,418.2,4.948,0.207,0.434
10810,418.2,4.884,0.211,0.430
10820,418.2,4.583,0.230,0.469
10830,418.2,4.842,0.223,0.449
10840,418.2,4.616,0.281,0.480
10850,418.2,4.540,0.238,0.508
10860,418.2,4.622,0.258,0.457
10870,418.2,4.741,0.219,0.426
10880,418.2,4.672,0.227,0.457
10890,418.2,4.641,0.277,0.473
10900,418.2,4.830,0.203,0.426
10910,418.2,4.747,0.227,0.457
10920,418.3,4.530,0.273,0.492
10930,418.3,4.595,0.238,0.457
10940,418.3,4.688,0.254,0.484
10950,418.3,4.704,0.254,0.492
10960,418.3,4.239,0.277,0.539
10970,418.3,4.641,0.254,0.477
10980,418.3,4.664,0.227,0.465
10990,418.3,4.870,0.219,0.438
11000,418.3,4.729,0.215,0.445
11010,418.3,4.588,0.273,0.457
11020,418.3,4.515,0.223,0.496
11030,418.3,4.632,0.230,0.496
11040,418.3,4.525,0.250,0.508
11050,418.3,4.680,0.246,0.488
11060,418.3,4.335,0.312,0.520
11070,418.3,4.687,0.203,0.473
11080,418.3,4.509,0.285,0.496
11090,418.3,4.640,0.250,0.461
11100,418.3,4.757,0.199,0.469
11110,418.3,4.626,0.254,0.465
11120,418.3,4.844,0.223,0.418
11130,418.3,4.591,0.262,0.469
11140,418.3,4.850,0.199,0.426
11150,418.3,4.716,0.230,0.445
11160,418.3,4.490,0.281,0.484
11170,418.4,4.548,0.238,0.492
11180,418.4,4.638,0.262,0.488
11190,418.4,4.477,0.254,0.547
11200,418.4,4.715,0.246,0.461
11210,418.4,4.655,0.223,0.480
11220,418.4,4.922,0.180,0.402
11230,418.4,4.803,0.238,0.410
11240,418.4,4.560,0.254,0.461
11250,418.4,4.944,0.230,0.438
11260,418.4,4.709,0.258,0.461
11270,418.4,4.632,0.246,0.469
11280,418.4,4.630,0.250,0.477
11290,418.4,4.519,0.258,0.504
11300,418.4,4.702,0.230,0.465
11310,418.4,4.885,0.223,0.441
11320,418.4,4.622,0.250,0.469
11330,418.4,4.521,0.277,0.512
11340,418.4,4.716,0.273,0.469
11350,418.4,4.587,0.277,0.496
11360,418.4,4.975,0.211,0.414
11370,418.4,4.623,0.266,0.500
11380,418.4,4.570,0.246,0.484
11390,418.4,4.710,0.254,0.469
11400,418.4,4.616,0.238,0.488
11410,418.4,4.754,0.230,0.418
11420,418.4,4.831,0.215,0.434
11430,418.5,4.700,0.250,0.449
11440,418.5,4.780,0.188,0.469
11450,418.5,4.542,0.289,0.520
11460,418.5,4.593,0.281,0.500
11470,418.5,4.651,0.219,0.500
11480,418.5,4.670,0.238,0.469
11490,418.5,4.703,0.230,0.430
11500,418.5,4.484,0.223,0.488
11510,418.5,4.426,0.285,0.504
11520,418.5,4.817,0.230,0.441
11530,418.5,4.527,0.250,0.496
11540,418.5,4.684,0.246,0.469
11550,418.5,4.637,0.211,0.477
11560,418.5,4.676,0.242,0.457
11570,418.5,4.705,0.223,0.480
11580,418.5,4.694,0.266,0.469
11590,418.5,4.551,0.270,0.477
11600,418.5,4.765,0.203,0.449
11610,418.6,4.696,0.230,0.484
11620,418.6,4.401,0.270,0.535
11630,418.6,4.746,0.203,0.445
11640,418.6,4.450,0.266,0.492
11650,418.6,4.731,0.203,0.469
11660,418.6,4.777,0.211,0.477
11670,418.6,4.759,0.250,0.477
11680,418.6,4.330,0.277,0.543
11690,418.6,4.623,0.223,0.477
11700,418.6,4.582,0.270,0.492
11710,418.6,4.571,0.250,0.508
11720,418.6,4.813,0.227,0.418
11730,418.6,4.482,0.285,0.520
11740,418.6,4.800,0.266,0.457
11750,418.6,4.454,0.293,0.508
11760,418.6,4.595,0.277,0.484
11770,418.6,4.728,0.246,0.426
11780,418.6,4.632,0.258,0.484
11790,418.6,4.571,0.270,0.477
11800,418.6,4.814,0.168,0.441
11810,418.6,4.646,0.223,0.488
11820,418.6,4.595,0.215,0.504
11830,418.7,4.624,0.211,0.484
11840,418.7,4.765,0.230,0.438
11850,418.7,4.524,0.285,0.492
11860,418.7,4.480,0.250,0.496
11870,418.7,4.773,0.219,0.434
11880,418.7,4.629,0.258,0.504
11890,418.7,4.814,0.234,0.422
11900,418.7,4.390,0.250,0.523
11910,418.7,4.450,0.262,0.516
11920,418.7,4.277,0.312,0.570
11930,418.7,4.583,0.266,0.453
11940,418.7,4.824,0.188,0.441
11950,418.7,4.725,0.195,0.445
11960,418.7,4.799,0.215,0.449
11970,418.7,4.427,0.238,0.504
11980,418.7,4.478,0.230,0.492
11990,418.7,4.354,0.273,0.527
12000,418.7,4.815,0.188,0.406
12010,418.7,4.445,0.246,0.469
12020,418.7,4.407,0.312,0.512
12030,418.7,4.711,0.246,0.492
12040,418.7,4.677,0.258,0.477
12050,418.8,4.439,0.242,0.484
12060,418.8,4.665,0.230,0.461
12070,418.8,4.699,0.270,0.492
12080,418.8,4.442,0.219,0.488
12090,418.8,4.667,0.230,0.426
12100,418.8,4.429,0.277,0.523
12110,418.8,4.968,0.207,0.426
12120,418.8,4.686,0.266,0.477
12130,418.8,4.586,0.223,0.484
12140,418.8,4.733,0.250,0.465
12150,418.8,4.430,0.242,0.500
12160,418.8,4.636,0.250,0.473
12170,418.8,4.539,0.230,0.465
12180,418.8,4.696,0.219,0.512
12190,418.8,4.734,0.238,0.453
12200,418.8,4.385,0.293,0.535
12210,418.8,4.794,0.242,0.457
12220,418.8,4.477,0.281,0.508
12230,418.8,4.668,0.266,0.477
12240,418.8,4.449,0.266,0.527
12250,418.9,4.639,0.258,0.500
12260,418.8,4.613,0.227,0.441
12270,418.9,4.752,0.262,0.438
12280,418.9,5.077,0.195,0.406
12290,418.9,4.351,0.281,0.465
12300,418.9,4.428,0.277,0.492
12310,418.9,4.659,0.219,0.457
12320,418.9,4.533,0.273,0.504
12330,418.9,4.791,0.219,0.414
12340,418.9,4.864,0.246,0.438
12350,418.9,4.595,0.219,0.453
12360,418.9,4.596,0.281,0.496
12370,418.9,4.518,0.254,0.461
12380,418.9,4.644,0.266,0.477
12390,418.9,4.454,0.234,0.520
12400,418.9,4.287,0.297,0.531
12410,418.9,4.438,0.266,0.520
12420,418.9,4.621,0.242,0.473
12430,418.9,4.539,0.227,0.461
12440,418.9,4.540,0.289,0.512
12450,418.9,4.438,0.270,0.512
12460,418.9,4.568,0.266,0.457
12470,418.9,4.561,0.234,0.492
12480,418.9,4.469,0.289,0.508
12490,418.9,4.753,0.270,0.461
12500,418.9,4.548,0.250,0.469
12510,418.9,4.581,0.289,0.492
12520,418.9,4.913,0.199,0.418
12530,418.9,4.507,0.266,0.504
12540,418.9,4.645,0.215,0.453
12550,418.9,4.684,0.219,0.496
12560,418.9,4.594,0.258,0.477
12570,418.9,4.505,0.258,0.496
12580,418.9,4.677,0.258,0.477
12590,418.9,4.376,0.246,0.488
12600,418.9,4.521,0.254,0.480
12610,418.9,4.539,0.250,0.516
12620,418.9,4.828,0.207,0.445
12630,418.9,4.676,0.242,0.492
12640,418.9,4.392,0.254,0.516
12650,418.9,4.152,0.332,0.586
12660,418.9,4.260,0.227,0.516
12670,418.9,4.515,0.289,0.500
12680,418.9,4.382,0.289,0.504
12690,418.9,4.454,0.270,0.504
12700,419.0,4.367,0.316,0.527
12710,419.0,4.448,0.254,0.477
12720,418.9,4.508,0.266,0.480
12730,418.9,4.560,0.234,0.461
12740,418.9,4.429,0.234,0.473
12750,418.9,4.380,0.297,0.523
12760,418.9,4.411,0.281,0.516
12770,418.9,4.652,0.242,0.473
12780,419.0,4.513,0.219,0.484
12790,419.0,4.580,0.250,0.508
12800,418.9,4.717,0.215,0.445
12810,418.9,4.488,0.273,0.512
12820,418.9,4.635,0.230,0.480
12830,419.0,4.392,0.297,0.516
12840,419.0,4.361,0.289,0.527
12850,419.0,4.683,0.270,0.484
12860,419.0,4.637,0.242,0.484
12870,419.0,4.670,0.246,0.484
12880,419.0,4.438,0.266,0.516
12890,419.0,4.385,0.250,0.500
12900,419.0,4.349,0.238,0.523
12910,419.0,4.571,0.215,0.461
12920,419.0,4.497,0.277,0.480
12930,419.0,4.433,0.262,0.500
12940,419.0,4.202,0.289,0.562
12950,419.0,4.435,0.227,0.500
12960,419.0,4.545,0.262,0.516
12970,419.0,4.538,0.277,0.520
12980,419.0,4.260,0.293,0.555
12990,419.1,4.379,0.312,0.531
13000,419.1,4.366,0.250,0.527
13010,419.1,4.515,0.258,0.504
13020,419.0,4.660,0.246,0.461
13030,419.1,4.688,0.262,0.492
13040,419.1,4.386,0.262,0.516
13050,419.1,4.451,0.305,0.531
13060,419.1,4.407,0.277,0.508
13070,419.1,4.324,0.273,0.500
13080,419.1,4.404,0.312,0.496
13090,419.1,4.521,0.285,0.504
13100,419.1,4.420,0.277,0.500
13110,419.1,4.394,0.270,0.516
13120,419.1,4.217,0.250,0.562
13130,419.1,4.433,0.336,0.520
13140,419.1,4.681,0.250,0.477
13150,419.1,4.324,0.262,0.523
13160,419.1,4.461,0.207,0.516
13170,419.1,4.607,0.211,0.457
13180,419.1,4.695,0.219,0.434
13190,419.1,4.471,0.285,0.523
13200,419.1,4.382,0.262,0.566
13210,419.1,4.536,0.246,0.477
13220,419.1,4.617,0.223,0.480
13230,419.1,4.479,0.281,0.520
13240,419.1,4.672,0.230,0.453
13250,419.1,4.481,0.289,0.504
13260,419.1,4.474,0.254,0.488
13270,419.1,4.219,0.281,0.535
13280,419.1,4.298,0.266,0.551
13290,419.1,4.618,0.266,0.496
13300,419.1,4.636,0.227,0.473
13310,419.2,4.652,0.262,0.457
13320,419.1,4.473,0.258,0.508
13330,419.1,4.338,0.234,0.531
13340,419.1,4.637,0.234,0.461
13350,419.1,4.359,0.246,0.547
13360,419.2,4.338,0.305,0.520
13370,419.2,4.322,0.312,0.539
13380,419.2,4.422,0.281,0.523
13390,419.2,4.349,0.293,0.559
13400,419.2,4.353,0.316,0.547
13410,419.2,4.346,0.293,0.539
13420,419.2,4.663,0.234,0.465
13430,419.2,4.235,0.309,0.551
13440,419.2,4.323,0.293,0.516
13450,419.2,4.244,0.258,0.539
13460,419.2,4.418,0.285,0.480
13470,419.2,4.450,0.238,0.504
13480,419.2,4.489,0.273,0.520
13490,419.2,4.339,0.285,0.527
13500,419.2,4.321,0.281,0.523
13510,419.2,4.361,0.242,0.535
13520,419.2,4.334,0.246,0.520
13530,419.2,4.332,0.238,0.512
13540,419.2,4.439,0.289,0.543
13550,419.2,4.846,0.215,0.434
13560,419.2,4.449,0.262,0.496
13570,419.1,4.639,0.250,0.457
13580,419.1,4.313,0.336,0.535
13590,419.1,4.494,0.277,0.523
13600,419.1,4.200,0.305,0.566
13610,419.2,4.419,0.285,0.496
13620,419.1,4.853,0.246,0.457
13630,419.2,4.297,0.258,0.527
13640,419.2,4.698,0.207,0.469
13650,419.2,4.642,0.266,0.449
13660,419.2,4.432,0.258,0.484
13670,419.2,4.312,0.309,0.500
13680,419.2,4.556,0.250,0.496
13690,419.2,4.351,0.262,0.508
13700,419.2,4.302,0.285,0.496
13710,419.2,4.421,0.277,0.508
13720,419.2,4.310,0.277,0.559
13730,419.2,4.682,0.270,0.480
13740,419.2,4.118,0.328,0.578
13750,419.2,4.571,0.262,0.477
13760,419.2,4.737,0.215,0.430
13770,419.2,4.267,0.281,0.582
13780,419.2,4.374,0.285,0.512
13790,419.2,4.515,0.293,0.492
13800,419.2,4.670,0.254,0.484
13810,419.2,4.534,0.258,0.488
13820,419.2,4.468,0.258,0.512
13830,419.2,4.413,0.262,0.508
13840,419.2,4.476,0.250,0.520
13850,419.2,4.444,0.266,0.496
13860,419.2,4.497,0.277,0.508
13870,419.2,4.250,0.301,0.543
13880,419.2,4.197,0.262,0.547
13890,419.1,4.102,0.312,0.559
13900,419.2,4.448,0.277,0.500
13910,419.2,4.309,0.281,0.547
13920,419.2,4.350,0.273,0.555
13930,419.1,4.296,0.281,0.484
13940,419.1,4.381,0.246,0.504
13950,419.2,4.137,0.301,0.566
13960,419.2,4.296,0.301,0.488
13970,419.2,4.245,0.293,0.543
13980,419.2,4.400,0.238,0.500
13990,419.2,4.630,0.270,0.473
14000,419.2,4.445,0.285,0.523
14010,419.2,4.317,0.289,0.512
14020,419.2,4.116,0.305,0.559
14030,419.2,4.339,0.301,0.523
14040,419.2,4.279,0.262,0.480
14050,419.2,4.283,0.277,0.504
14060,419.2,4.424,0.262,0.551
14070,419.2,4.300,0.301,0.539
14080,419.2,4.396,0.250,0.543
14090,419.2,4.389,0.258,0.504
14100,419.2,4.466,0.230,0.488
14110,419.2,4.464,0.270,0.500
14120,419.2,4.421,0.281,0.520
14130,419.2,4.515,0.238,0.488
14140,419.2,4.369,0.320,0.504
14150,419.2,4.361,0.266,0.500
14160,419.2,4.520,0.297,0.473
14170,419.2,4.219,0.301,0.555
14180,419.2,4.424,0.270,0.512
14190,419.2,4.500,0.254,0.531
14200,419.2,4.747,0.227,0.465
14210,419.2,4.473,0.246,0.500
14220,419.2,4.764,0.266,0.473
14230,419.2,4.547,0.242,0.449
14240,419.2,4.107,0.336,0.566
14250,419.2,4.661,0.273,0.453
14260,419.3,4.448,0.262,0.492
14270,419.3,4.270,0.301,0.551
14280,419.3,4.359,0.305,0.508
14290,419.3,4.239,0.297,0.516
14300,419.3,4.188,0.316,0.559
14310,419.3,4.259,0.309,0.566
14320,419.3,4.561,0.285,0.504
14330,419.3,4.509,0.246,0.488
14340,419.3,4.384,0.297,0.555
14350,419.3,4.441,0.266,0.523
14360,419.3,4.556,0.254,0.469
14370,419.3,1,of,10000
14380,419.3,4.406,0.320,0.535
14390,419.3,4.433,0.289,0.516
14400,419.3,4.179,0.309,0.562
14410,419.3,4.266,0.285,0.523
14420,419.3,4.482,0.266,0.488
14430,419.3,4.696,0.246,0.449
14440,419.3,4.300,0.285,0.512
14450,419.3,4.288,0.285,0.527
14460,419.3,4.623,0.230,0.488
14470,419.3,4.296,0.270,0.574
14480,419.3,4.379,0.289,0.504
14490,419.3,4.132,0.285,0.586
14500,419.3,4.454,0.301,0.504
14510,419.3,4.329,0.238,0.562
14520,419.3,4.425,0.301,0.512
14530,419.4,4.294,0.273,0.531
14540,419.4,4.231,0.293,0.570
14550,419.4,4.338,0.270,0.504
14560,419.4,4.313,0.277,0.527
14570,419.4,4.390,0.270,0.500
14580,419.4,4.624,0.238,0.484
14590,419.4,4.377,0.277,0.508
14600,419.4,4.243,0.277,0.535
14610,419.4,4.320,0.289,0.555
14620,419.4,4.326,0.312,0.488
14630,419.4,4.224,0.324,0.566
14640,419.4,4.347,0.301,0.484
14650,419.4,4.157,0.305,0.566
14660,419.4,4.217,0.309,0.586
14670,419.4,4.304,0.312,0.523
14680,419.4,4.181,0.305,0.543
14690,419.4,4.061,0.324,0.586
