TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1940	images/sec: 248.9 +/- 1.1 (jitter = 21.6)	7.224	0.008	0.039
1950	images/sec: 249.2 +/- 1.1 (jitter = 21.5)	7.202	0.016	0.055
1960	images/sec: 249.5 +/- 1.1 (jitter = 21.6)	7.442	0.000	0.039
1970	images/sec: 246.3 +/- 1.1 (jitter = 21.6)	7.078	0.016	0.055
1980	images/sec: 246.6 +/- 1.1 (jitter = 21.6)	7.160	0.008	0.047
1990	images/sec: 247.0 +/- 1.1 (jitter = 21.6)	7.257	0.008	0.062
2000	images/sec: 247.3 +/- 1.1 (jitter = 21.6)	7.254	0.008	0.055
----------------------------------------------------------------
total images/sec: 247.16
----------------------------------------------------------------
