WARNING:tensorflow:From /root/data/benchmarks/scripts/tf_cnn_benchmarks/convnet_builder.py:372: calling reduce_mean (from tensorflow.python.ops.math_ops) with keep_dims is deprecated and will be removed in a future version.
Instructions for updating:
keep_dims is deprecated, use keepdims instead
WARNING:tensorflow:From /root/data/benchmarks/scripts/tf_cnn_benchmarks/benchmark_cnn.py:1120: Supervisor.__init__ (from tensorflow.python.training.supervisor) is deprecated and will be removed in a future version.
Instructions for updating:
Please switch to tf.train.MonitoredTrainingSession
2018-06-29 13:50:30.957884: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2018-06-29 13:50:31.141978: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1392] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:82:00.0
totalMemory: 15.89GiB freeMemory: 15.60GiB
2018-06-29 13:50:31.142031: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1471] Adding visible gpu devices: 0
2018-06-29 13:50:31.528917: I tensorflow/core/common_runtime/gpu/gpu_device.cc:952] Device interconnect StreamExecutor with strength 1 edge matrix:
2018-06-29 13:50:31.528987: I tensorflow/core/common_runtime/gpu/gpu_device.cc:958]      0 
2018-06-29 13:50:31.529003: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] 0:   N 
2018-06-29 13:50:31.529484: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1084] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 15119 MB memory) -> physical GPU (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:82:00.0, compute capability: 6.0)
TensorFlow:  1.10
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64.0 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss
2018-06-29 18:05:42.573981: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2018-06-29 18:05:42.743826: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1392] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:82:00.0
totalMemory: 15.89GiB freeMemory: 15.60GiB
2018-06-29 18:05:42.743879: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1471] Adding visible gpu devices: 0
2018-06-29 18:05:43.132929: I tensorflow/core/common_runtime/gpu/gpu_device.cc:952] Device interconnect StreamExecutor with strength 1 edge matrix:
2018-06-29 18:05:43.133000: I tensorflow/core/common_runtime/gpu/gpu_device.cc:958]      0 
2018-06-29 18:05:43.133015: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] 0:   N 
2018-06-29 18:05:43.133470: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1084] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 15119 MB memory) -> physical GPU (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:82:00.0, compute capability: 6.0)
TensorFlow:  1.10
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64.0 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss
1	images/sec: 227.1 +/- 0.0 (jitter = 0.0)	8.297
10	images/sec: 226.4 +/- 0.4 (jitter = 0.4)	8.523
20	images/sec: 226.3 +/- 0.3 (jitter = 0.6)	9.110
30	images/sec: 226.5 +/- 0.2 (jitter = 0.4)	8.432
40	images/sec: 226.2 +/- 0.2 (jitter = 0.7)	8.344
50	images/sec: 225.9 +/- 0.2 (jitter = 0.9)	8.401
60	images/sec: 225.8 +/- 0.2 (jitter = 1.0)	8.514
70	images/sec: 225.7 +/- 0.2 (jitter = 1.0)	8.124
80	images/sec: 225.7 +/- 0.2 (jitter = 1.2)	8.201
90	images/sec: 225.7 +/- 0.2 (jitter = 1.2)	8.219
100	images/sec: 225.7 +/- 0.2 (jitter = 1.2)	7.944
110	images/sec: 225.7 +/- 0.2 (jitter = 1.1)	7.957
120	images/sec: 225.8 +/- 0.2 (jitter = 1.1)	7.859
130	images/sec: 225.7 +/- 0.2 (jitter = 1.2)	7.890
140	images/sec: 225.7 +/- 0.2 (jitter = 1.4)	7.997
150	images/sec: 225.6 +/- 0.2 (jitter = 1.4)	7.823
160	images/sec: 225.6 +/- 0.1 (jitter = 1.4)	7.843
170	images/sec: 225.7 +/- 0.1 (jitter = 1.4)	7.820
180	images/sec: 225.7 +/- 0.1 (jitter = 1.5)	7.826
190	images/sec: 225.6 +/- 0.1 (jitter = 1.5)	7.887
200	images/sec: 225.6 +/- 0.1 (jitter = 1.5)	7.878
210	images/sec: 225.7 +/- 0.1 (jitter = 1.4)	7.881
220	images/sec: 225.7 +/- 0.1 (jitter = 1.3)	7.868
230	images/sec: 225.7 +/- 0.1 (jitter = 1.2)	7.871
240	images/sec: 225.8 +/- 0.1 (jitter = 1.2)	7.854
250	images/sec: 225.8 +/- 0.1 (jitter = 1.2)	7.775
260	images/sec: 225.8 +/- 0.1 (jitter = 1.1)	7.848
270	images/sec: 225.9 +/- 0.1 (jitter = 1.1)	7.837
280	images/sec: 225.9 +/- 0.1 (jitter = 1.1)	7.838
290	images/sec: 225.9 +/- 0.1 (jitter = 1.0)	7.738
300	images/sec: 225.9 +/- 0.1 (jitter = 1.0)	7.802
310	images/sec: 226.0 +/- 0.1 (jitter = 1.0)	7.858
320	images/sec: 226.0 +/- 0.1 (jitter = 0.9)	7.827
330	images/sec: 226.0 +/- 0.1 (jitter = 0.9)	7.746
340	images/sec: 226.0 +/- 0.1 (jitter = 0.9)	7.813
350	images/sec: 226.0 +/- 0.1 (jitter = 0.9)	7.779
360	images/sec: 226.1 +/- 0.1 (jitter = 0.9)	7.802
370	images/sec: 226.1 +/- 0.1 (jitter = 0.9)	7.725
380	images/sec: 226.1 +/- 0.1 (jitter = 0.8)	7.733
390	images/sec: 226.1 +/- 0.1 (jitter = 0.8)	7.757
400	images/sec: 226.1 +/- 0.1 (jitter = 0.8)	7.810
410	images/sec: 226.1 +/- 0.1 (jitter = 0.8)	7.769
420	images/sec: 226.2 +/- 0.1 (jitter = 0.8)	7.736
430	images/sec: 226.2 +/- 0.1 (jitter = 0.8)	7.733
440	images/sec: 226.2 +/- 0.1 (jitter = 0.8)	7.798
450	images/sec: 226.2 +/- 0.1 (jitter = 0.8)	7.792
460	images/sec: 226.2 +/- 0.1 (jitter = 0.8)	7.765
470	images/sec: 226.2 +/- 0.1 (jitter = 0.8)	7.721
480	images/sec: 226.2 +/- 0.1 (jitter = 0.8)	7.762
490	images/sec: 226.2 +/- 0.1 (jitter = 0.7)	7.821
500	images/sec: 226.3 +/- 0.1 (jitter = 0.7)	7.808
510	images/sec: 226.3 +/- 0.1 (jitter = 0.7)	7.740
520	images/sec: 226.3 +/- 0.1 (jitter = 0.7)	7.697
530	images/sec: 226.3 +/- 0.1 (jitter = 0.7)	7.752
540	images/sec: 226.3 +/- 0.1 (jitter = 0.7)	7.673
550	images/sec: 226.3 +/- 0.1 (jitter = 0.7)	7.718
560	images/sec: 226.3 +/- 0.1 (jitter = 0.7)	7.661
570	images/sec: 226.3 +/- 0.1 (jitter = 0.7)	7.711
580	images/sec: 226.3 +/- 0.1 (jitter = 0.6)	7.671
590	images/sec: 226.4 +/- 0.1 (jitter = 0.6)	7.662
600	images/sec: 226.4 +/- 0.1 (jitter = 0.6)	7.710
610	images/sec: 226.4 +/- 0.1 (jitter = 0.6)	7.649
620	images/sec: 226.4 +/- 0.1 (jitter = 0.6)	7.723
630	images/sec: 226.4 +/- 0.1 (jitter = 0.6)	7.605
640	images/sec: 226.4 +/- 0.1 (jitter = 0.6)	7.757
650	images/sec: 226.4 +/- 0.1 (jitter = 0.6)	7.777
660	images/sec: 226.4 +/- 0.1 (jitter = 0.6)	7.735
670	images/sec: 226.4 +/- 0.1 (jitter = 0.6)	7.765
680	images/sec: 226.4 +/- 0.1 (jitter = 0.6)	7.662
690	images/sec: 226.4 +/- 0.0 (jitter = 0.6)	7.648
700	images/sec: 226.4 +/- 0.0 (jitter = 0.6)	7.658
710	images/sec: 226.4 +/- 0.0 (jitter = 0.6)	7.536
720	images/sec: 226.4 +/- 0.0 (jitter = 0.6)	7.684
730	images/sec: 226.4 +/- 0.0 (jitter = 0.6)	7.531
740	images/sec: 226.4 +/- 0.0 (jitter = 0.6)	7.666
750	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.733
760	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.604
770	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.567
780	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.749
790	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.619
800	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.615
810	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.573
820	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.565
830	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.651
840	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.714
850	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.590
860	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.489
870	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.562
880	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.566
890	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.573
900	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.723
910	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.627
920	images/sec: 226.5 +/- 0.0 (jitter = 0.5)	7.558
930	images/sec: 226.5 +/- 0.0 (jitter = 0.6)	7.564
940	images/sec: 226.5 +/- 0.0 (jitter = 0.5)	7.424
950	images/sec: 226.5 +/- 0.0 (jitter = 0.5)	7.611
960	images/sec: 226.5 +/- 0.0 (jitter = 0.5)	7.614
970	images/sec: 226.5 +/- 0.0 (jitter = 0.5)	7.482
980	images/sec: 226.5 +/- 0.0 (jitter = 0.5)	7.548
990	images/sec: 225.5 +/- 0.2 (jitter = 0.5)	7.547
1000	images/sec: 225.6 +/- 0.2 (jitter = 0.5)	7.606
1010	images/sec: 225.6 +/- 0.2 (jitter = 0.5)	7.642
1020	images/sec: 225.6 +/- 0.2 (jitter = 0.5)	7.455
1030	images/sec: 225.6 +/- 0.2 (jitter = 0.5)	7.563
1040	images/sec: 225.6 +/- 0.2 (jitter = 0.5)	7.534
1050	images/sec: 225.6 +/- 0.2 (jitter = 0.5)	7.500
1060	images/sec: 225.6 +/- 0.2 (jitter = 0.5)	7.464
1070	images/sec: 225.6 +/- 0.2 (jitter = 0.5)	7.590
1080	images/sec: 225.7 +/- 0.2 (jitter = 0.5)	7.556
1090	images/sec: 225.7 +/- 0.2 (jitter = 0.5)	7.588
1100	images/sec: 225.7 +/- 0.2 (jitter = 0.5)	7.615
1110	images/sec: 225.7 +/- 0.2 (jitter = 0.5)	7.480
1120	images/sec: 225.7 +/- 0.2 (jitter = 0.5)	7.548
1130	images/sec: 225.7 +/- 0.2 (jitter = 0.5)	7.597
1140	images/sec: 225.7 +/- 0.2 (jitter = 0.5)	7.398
1150	images/sec: 225.7 +/- 0.2 (jitter = 0.5)	7.412
1160	images/sec: 225.7 +/- 0.2 (jitter = 0.5)	7.461
1170	images/sec: 225.7 +/- 0.2 (jitter = 0.5)	7.340
1180	images/sec: 225.8 +/- 0.2 (jitter = 0.5)	7.532
1190	images/sec: 225.8 +/- 0.2 (jitter = 0.5)	7.352
1200	images/sec: 225.8 +/- 0.2 (jitter = 0.5)	7.373
1210	images/sec: 225.8 +/- 0.2 (jitter = 0.5)	7.556
1220	images/sec: 225.8 +/- 0.2 (jitter = 0.5)	7.448
1230	images/sec: 225.8 +/- 0.2 (jitter = 0.5)	7.531
1240	images/sec: 225.8 +/- 0.2 (jitter = 0.5)	7.385
1250	images/sec: 225.8 +/- 0.2 (jitter = 0.5)	7.584
1260	images/sec: 225.8 +/- 0.1 (jitter = 0.5)	7.521
1270	images/sec: 225.8 +/- 0.1 (jitter = 0.5)	7.438
1280	images/sec: 225.8 +/- 0.1 (jitter = 0.5)	7.369
1290	images/sec: 225.8 +/- 0.1 (jitter = 0.5)	7.375
1300	images/sec: 225.8 +/- 0.1 (jitter = 0.5)	7.517
1310	images/sec: 225.9 +/- 0.1 (jitter = 0.5)	7.568
1320	images/sec: 225.9 +/- 0.1 (jitter = 0.5)	7.480
1330	images/sec: 225.9 +/- 0.1 (jitter = 0.5)	7.485
1340	images/sec: 225.9 +/- 0.1 (jitter = 0.5)	7.468
1350	images/sec: 225.9 +/- 0.1 (jitter = 0.5)	7.484
1360	images/sec: 225.9 +/- 0.1 (jitter = 0.5)	7.278
1370	images/sec: 225.9 +/- 0.1 (jitter = 0.5)	7.431
1380	images/sec: 225.9 +/- 0.1 (jitter = 0.5)	7.503
1390	images/sec: 225.9 +/- 0.1 (jitter = 0.5)	7.334
1400	images/sec: 225.9 +/- 0.1 (jitter = 0.5)	7.497
1410	images/sec: 225.9 +/- 0.1 (jitter = 0.5)	7.417
1420	images/sec: 225.9 +/- 0.1 (jitter = 0.5)	7.418
1430	images/sec: 225.9 +/- 0.1 (jitter = 0.5)	7.341
1440	images/sec: 225.9 +/- 0.1 (jitter = 0.5)	7.289
1450	images/sec: 225.9 +/- 0.1 (jitter = 0.5)	7.390
1460	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.331
1470	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.405
1480	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.419
1490	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.366
1500	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.235
1510	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.321
1520	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.319
1530	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.395
1540	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.349
1550	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.322
1560	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.315
1570	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.513
1580	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.440
1590	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.260
1600	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.377
1610	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.415
1620	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.395
1630	images/sec: 226.0 +/- 0.1 (jitter = 0.5)	7.163
1640	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.321
1650	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.336
1660	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.301
1670	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.233
1680	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.338
1690	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.294
1700	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.257
1710	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.177
1720	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.228
1730	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.138
1740	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.074
1750	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.171
1760	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.462
1770	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.321
1780	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.297
1790	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.169
1800	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.305
1810	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.461
1820	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.403
1830	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.190
1840	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.124
1850	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.253
1860	images/sec: 226.1 +/- 0.1 (jitter = 0.5)	7.215
1870	images/sec: 226.2 +/- 0.1 (jitter = 0.5)	7.416
1880	images/sec: 226.2 +/- 0.1 (jitter = 0.5)	7.360
1890	images/sec: 226.2 +/- 0.1 (jitter = 0.5)	7.143
1900	images/sec: 226.2 +/- 0.1 (jitter = 0.5)	7.245
1910	images/sec: 226.2 +/- 0.1 (jitter = 0.5)	7.063
1920	images/sec: 226.2 +/- 0.1 (jitter = 0.5)	7.233
1930	images/sec: 226.2 +/- 0.1 (jitter = 0.5)	7.214
1940	images/sec: 226.2 +/- 0.1 (jitter = 0.5)	7.154
1950	images/sec: 226.2 +/- 0.1 (jitter = 0.5)	7.101
1960	images/sec: 226.2 +/- 0.1 (jitter = 0.5)	7.181
1970	images/sec: 226.2 +/- 0.1 (jitter = 0.5)	7.321
1980	images/sec: 226.2 +/- 0.1 (jitter = 0.5)	7.267
1990	images/sec: 226.2 +/- 0.1 (jitter = 0.5)	7.196
2000	images/sec: 226.2 +/- 0.1 (jitter = 0.5)	7.086
----------------------------------------------------------------
total images/sec: 226.13
----------------------------------------------------------------
WARNING:tensorflow:From /root/data/benchmarks/scripts/tf_cnn_benchmarks/convnet_builder.py:372: calling reduce_mean (from tensorflow.python.ops.math_ops) with keep_dims is deprecated and will be removed in a future version.
Instructions for updating:
keep_dims is deprecated, use keepdims instead
WARNING:tensorflow:From /root/data/benchmarks/scripts/tf_cnn_benchmarks/benchmark_cnn.py:1120: Supervisor.__init__ (from tensorflow.python.training.supervisor) is deprecated and will be removed in a future version.
Instructions for updating:
Please switch to tf.train.MonitoredTrainingSession
2018-06-29 18:28:38.933649: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2018-06-29 18:28:39.111644: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1392] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:82:00.0
totalMemory: 15.89GiB freeMemory: 15.60GiB
2018-06-29 18:28:39.111697: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1471] Adding visible gpu devices: 0
2018-06-29 18:28:39.498876: I tensorflow/core/common_runtime/gpu/gpu_device.cc:952] Device interconnect StreamExecutor with strength 1 edge matrix:
2018-06-29 18:28:39.498954: I tensorflow/core/common_runtime/gpu/gpu_device.cc:958]      0 
2018-06-29 18:28:39.498970: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] 0:   N 
2018-06-29 18:28:39.499437: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1084] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 15119 MB memory) -> physical GPU (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:82:00.0, compute capability: 6.0)
TensorFlow:  1.10
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64.0 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss
1	images/sec: 227.9 +/- 0.0 (jitter = 0.0)	8.510
10	images/sec: 227.2 +/- 0.5 (jitter = 0.6)	8.557
20	images/sec: 226.4 +/- 0.5 (jitter = 1.4)	8.267
30	images/sec: 226.3 +/- 0.4 (jitter = 1.6)	8.004
40	images/sec: 226.2 +/- 0.3 (jitter = 1.9)	8.047
50	images/sec: 226.3 +/- 0.3 (jitter = 1.9)	8.008
60	images/sec: 226.3 +/- 0.2 (jitter = 1.8)	7.924
70	images/sec: 226.3 +/- 0.2 (jitter = 1.8)	7.861
80	images/sec: 226.4 +/- 0.2 (jitter = 1.8)	7.874
90	images/sec: 226.5 +/- 0.2 (jitter = 1.8)	7.916
100	images/sec: 226.5 +/- 0.2 (jitter = 1.6)	7.867
110	images/sec: 226.5 +/- 0.2 (jitter = 1.6)	7.927
120	images/sec: 226.4 +/- 0.2 (jitter = 1.7)	7.886
130	images/sec: 226.4 +/- 0.2 (jitter = 1.8)	7.801
140	images/sec: 226.4 +/- 0.2 (jitter = 1.8)	7.840
150	images/sec: 226.4 +/- 0.2 (jitter = 1.8)	7.792
160	images/sec: 226.4 +/- 0.1 (jitter = 1.7)	7.942
170	images/sec: 226.5 +/- 0.1 (jitter = 1.7)	7.883
180	images/sec: 226.5 +/- 0.1 (jitter = 1.6)	7.820
190	images/sec: 226.5 +/- 0.1 (jitter = 1.5)	7.847
200	images/sec: 226.5 +/- 0.1 (jitter = 1.4)	7.776
210	images/sec: 226.6 +/- 0.1 (jitter = 1.4)	7.800
220	images/sec: 226.7 +/- 0.1 (jitter = 1.3)	7.865
230	images/sec: 226.7 +/- 0.1 (jitter = 1.3)	7.931
240	images/sec: 226.7 +/- 0.1 (jitter = 1.3)	7.821
250	images/sec: 226.8 +/- 0.1 (jitter = 1.2)	7.760
260	images/sec: 226.8 +/- 0.1 (jitter = 1.1)	7.849
270	images/sec: 226.9 +/- 0.1 (jitter = 1.1)	7.867
280	images/sec: 226.9 +/- 0.1 (jitter = 1.0)	7.913
290	images/sec: 226.9 +/- 0.1 (jitter = 1.0)	7.866
300	images/sec: 226.9 +/- 0.1 (jitter = 1.0)	7.753
310	images/sec: 227.0 +/- 0.1 (jitter = 0.9)	7.806
320	images/sec: 227.0 +/- 0.1 (jitter = 0.9)	7.805
330	images/sec: 227.0 +/- 0.1 (jitter = 0.9)	7.778
340	images/sec: 227.1 +/- 0.1 (jitter = 0.9)	7.733
350	images/sec: 227.1 +/- 0.1 (jitter = 0.8)	7.757
360	images/sec: 227.1 +/- 0.1 (jitter = 0.8)	7.848
370	images/sec: 227.1 +/- 0.1 (jitter = 0.8)	7.708
380	images/sec: 227.1 +/- 0.1 (jitter = 0.8)	7.754
390	images/sec: 227.1 +/- 0.1 (jitter = 0.8)	7.742
400	images/sec: 227.1 +/- 0.1 (jitter = 0.8)	7.770
410	images/sec: 227.2 +/- 0.1 (jitter = 0.8)	7.730
420	images/sec: 227.2 +/- 0.1 (jitter = 0.8)	7.709
430	images/sec: 227.2 +/- 0.1 (jitter = 0.8)	7.708
440	images/sec: 227.2 +/- 0.1 (jitter = 0.8)	7.775
450	images/sec: 227.2 +/- 0.1 (jitter = 0.8)	7.814
460	images/sec: 227.2 +/- 0.1 (jitter = 0.8)	7.766
470	images/sec: 227.3 +/- 0.1 (jitter = 0.8)	7.675
480	images/sec: 227.3 +/- 0.1 (jitter = 0.8)	7.743
490	images/sec: 227.3 +/- 0.1 (jitter = 0.8)	7.766
500	images/sec: 227.3 +/- 0.1 (jitter = 0.8)	7.803
510	images/sec: 227.3 +/- 0.1 (jitter = 0.8)	7.742
520	images/sec: 227.3 +/- 0.1 (jitter = 0.8)	7.699
530	images/sec: 227.3 +/- 0.1 (jitter = 0.7)	7.741
540	images/sec: 227.3 +/- 0.1 (jitter = 0.7)	7.651
550	images/sec: 227.3 +/- 0.1 (jitter = 0.7)	7.735
560	images/sec: 227.4 +/- 0.1 (jitter = 0.7)	7.643
570	images/sec: 227.4 +/- 0.1 (jitter = 0.7)	7.787
580	images/sec: 227.4 +/- 0.1 (jitter = 0.7)	7.789
590	images/sec: 227.4 +/- 0.1 (jitter = 0.7)	7.663
600	images/sec: 227.4 +/- 0.1 (jitter = 0.7)	7.686
610	images/sec: 227.4 +/- 0.1 (jitter = 0.7)	7.683
620	images/sec: 227.4 +/- 0.1 (jitter = 0.7)	7.734
630	images/sec: 227.4 +/- 0.0 (jitter = 0.7)	7.665
640	images/sec: 227.4 +/- 0.0 (jitter = 0.7)	7.716
650	images/sec: 227.4 +/- 0.0 (jitter = 0.7)	7.735
660	images/sec: 227.4 +/- 0.0 (jitter = 0.7)	7.665
670	images/sec: 227.4 +/- 0.0 (jitter = 0.6)	7.775
680	images/sec: 227.4 +/- 0.0 (jitter = 0.7)	7.687
690	images/sec: 227.4 +/- 0.0 (jitter = 0.7)	7.665
700	images/sec: 227.4 +/- 0.0 (jitter = 0.7)	7.640
710	images/sec: 227.4 +/- 0.0 (jitter = 0.6)	7.556
720	images/sec: 227.4 +/- 0.0 (jitter = 0.6)	7.711
730	images/sec: 227.4 +/- 0.0 (jitter = 0.6)	7.688
740	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.637
750	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.704
760	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.570
770	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.614
780	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.772
790	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.678
800	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.601
810	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.630
820	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.587
830	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.630
840	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.557
850	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.503
860	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.560
870	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.626
880	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.613
890	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.526
900	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.609
910	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.577
920	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.563
930	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.548
940	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.459
950	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.587
960	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.634
970	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.410
980	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.565
990	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.611
1000	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.560
1010	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.506
1020	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.500
1030	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.540
1040	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.563
1050	images/sec: 227.5 +/- 0.0 (jitter = 0.6)	7.438
1060	images/sec: 227.6 +/- 0.0 (jitter = 0.6)	7.470
1070	images/sec: 227.6 +/- 0.0 (jitter = 0.6)	7.602
1080	images/sec: 227.6 +/- 0.0 (jitter = 0.6)	7.597
1090	images/sec: 227.6 +/- 0.0 (jitter = 0.6)	7.555
1100	images/sec: 227.6 +/- 0.0 (jitter = 0.6)	7.630
1110	images/sec: 227.6 +/- 0.0 (jitter = 0.6)	7.487
1120	images/sec: 227.6 +/- 0.0 (jitter = 0.6)	7.447
